Retailer ID,Invoice Date,Region,State,City,ID_Product,Family,Gender,Category,Silhouette,Primary Color,Price per Unit,Units Sold,Operating Margin,Sales Method
1128299,23/1/2021,3,25,28,3,3,1,1,4,3,29,119,48,3
1197831,23/1/2021,2,34,37,3,3,1,3,7,3,24,167,53,3
1128299,23/1/2021,3,25,28,6,1,2,4,12,4,23,136,4,2
1197831,23/1/2021,2,33,36,6,1,2,4,12,4,17,215,44,2
1197831,23/1/2021,2,34,37,6,1,2,4,12,4,17,178,47,2
1128299,23/1/2021,3,3,3,8,2,2,4,14,4,80,725,15,2
1128299,23/1/2021,3,25,28,7,3,2,2,5,2,40,425,25,3
1197831,23/1/2021,2,34,37,7,3,2,1,4,2,25,375,4,3
1128299,23/1/2021,3,3,3,9,3,2,4,16,2,76,181,25,3
1128299,23/1/2021,3,25,28,9,3,2,4,16,2,36,111,35,3
1128299,23/1/2021,3,3,3,9,3,2,4,16,2,60,254,22,2
1128299,23/1/2021,3,25,28,9,3,2,4,16,2,31,145,39,2
1128299,23/1/2021,3,25,28,9,3,2,4,17,2,30,88,37,2
1128299,23/1/2021,3,25,28,9,3,2,4,16,1,27,140,27,2
1197831,23/1/2021,2,33,36,9,3,2,4,16,1,18,158,43,2
1197831,23/1/2021,2,34,37,9,3,2,4,17,1,18,124,45,2
1128299,23/1/2021,3,25,28,9,3,2,4,16,7,40,275,35,3
1197831,23/1/2021,2,34,37,9,3,2,4,17,7,20,225,4,3
1128299,23/1/2021,3,25,28,9,3,2,4,17,3,38,77,46,3
1197831,23/1/2021,2,34,37,9,3,2,4,16,3,18,65,55,3
1197831,23/1/2021,2,33,36,9,3,2,4,16,3,13,102,47,2
1197831,23/1/2021,2,34,37,9,3,2,4,17,3,13,74,43,2
1189833,23/1/2021,4,11,13,9,3,2,4,17,3,45,425,45,2
1128299,23/1/2021,3,25,28,9,3,2,4,17,3,40,425,35,3
1197831,23/1/2021,2,33,36,1,3,4,4,18,6,15,450,4,3
1197831,23/1/2021,2,34,37,1,3,4,4,18,6,15,375,4,3
1189833,23/1/2021,4,11,13,1,3,3,4,19,2,44,111,55,3
1128299,23/1/2021,3,25,28,1,3,3,4,19,2,37,106,49,3
1197831,23/1/2021,2,34,37,1,3,3,4,19,2,15,98,55,3
1197831,23/1/2021,2,33,36,1,3,3,4,19,2,11,140,44,2
1197831,23/1/2021,2,34,37,1,3,3,4,19,2,10,131,43,2
1185732,24/1/2021,1,42,32,2,1,1,4,1,5,34,68,47,3
1185732,24/1/2021,1,42,32,2,1,1,4,1,5,42,33,43,3
1185732,24/1/2021,1,42,32,2,1,1,4,1,5,33,59,4,3
1128299,24/1/2021,3,18,22,3,3,1,1,4,4,45,150,4,1
1128299,24/1/2021,3,22,26,3,3,1,1,4,4,45,150,4,1
1185732,24/1/2021,1,42,32,3,3,1,1,4,4,45,125,3,1
1185732,24/1/2021,1,50,52,3,3,1,1,4,3,65,200,25,2
1128299,24/1/2021,3,18,22,3,3,1,1,4,3,42,45,51,3
1128299,24/1/2021,3,22,26,3,3,1,1,4,3,42,44,55,3
1185732,24/1/2021,1,50,52,3,3,1,1,4,2,60,54,37,3
1128299,24/1/2021,3,22,26,3,3,1,1,4,2,35,53,46,2
1185732,24/1/2021,1,50,52,3,3,1,1,4,2,50,64,28,2
1128299,24/1/2021,3,18,22,3,3,1,3,6,7,40,350,35,1
1128299,24/1/2021,3,18,22,3,3,1,3,7,7,30,350,35,1
1128299,24/1/2021,3,18,22,3,3,1,1,5,7,40,200,35,1
1128299,24/1/2021,3,18,22,3,3,1,3,6,7,40,400,3,1
1128299,24/1/2021,3,22,26,3,3,1,2,4,7,40,350,35,1
1185732,24/1/2021,1,42,32,3,3,1,1,4,7,35,225,35,1
1185732,24/1/2021,1,50,52,3,3,1,3,7,1,50,150,25,2
1185732,24/1/2021,1,50,52,3,3,1,1,5,1,55,300,3,2
1185732,24/1/2021,1,50,52,3,3,1,1,5,1,55,300,35,2
1128299,24/1/2021,3,18,22,3,3,1,3,7,1,36,105,46,3
1128299,24/1/2021,3,18,22,3,3,1,3,6,1,39,91,45,3
1128299,24/1/2021,3,22,26,3,3,1,3,8,3,27,98,48,3
1128299,24/1/2021,3,22,26,3,3,1,1,4,3,39,58,46,3
1128299,24/1/2021,3,22,26,3,3,1,1,4,3,39,105,49,3
1185732,24/1/2021,1,50,52,3,3,1,3,7,3,50,84,47,3
1128299,24/1/2021,3,22,26,3,3,1,1,4,3,29,123,4,2
1185732,24/1/2021,1,50,52,3,3,1,3,7,3,36,93,4,2
1128299,24/1/2021,3,3,3,3,3,1,3,7,3,55,925,3,2
1128299,24/1/2021,3,22,26,3,3,1,1,4,3,30,350,35,1
1185732,24/1/2021,1,42,32,3,3,1,1,5,3,35,425,4,1
1185732,24/1/2021,1,50,52,3,3,1,1,4,3,55,500,35,2
1128299,24/1/2021,3,3,3,3,3,1,1,4,3,51,241,42,3
1128299,24/1/2021,3,18,22,3,3,1,3,7,3,29,91,46,3
1185732,24/1/2021,1,42,32,6,1,2,4,10,3,33,106,5,3
1185732,24/1/2021,1,50,52,6,1,2,4,12,3,52,145,46,3
1128299,24/1/2021,3,3,3,6,1,2,4,12,4,40,287,35,2
1128299,24/1/2021,3,22,26,6,1,2,4,12,4,24,109,37,2
1185732,24/1/2021,1,50,52,8,2,2,4,13,4,36,165,37,2
1185732,24/1/2021,3,16,18,8,2,2,4,15,2,55,300,3,2
1128299,24/1/2021,3,22,26,7,3,2,2,5,2,40,400,3,1
1185732,24/1/2021,1,42,32,7,3,2,2,5,2,35,225,3,1
1185732,24/1/2021,3,16,18,9,3,2,4,16,2,52,84,41,3
1128299,24/1/2021,3,22,26,9,3,2,4,16,2,39,108,43,3
1185732,24/1/2021,1,50,52,9,3,2,4,17,2,54,78,45,3
1128299,24/1/2021,3,22,26,9,3,2,4,16,1,28,132,34,2
1185732,24/1/2021,1,50,52,9,3,2,4,17,1,41,105,32,2
1128299,24/1/2021,3,18,22,9,3,2,4,16,1,38,116,45,3
1128299,24/1/2021,3,18,22,9,3,2,4,17,1,38,54,47,3
1189833,24/1/2021,4,11,13,9,3,2,4,16,7,40,325,4,2
1128299,24/1/2021,3,22,26,9,3,2,4,17,7,40,200,35,1
1185732,24/1/2021,1,42,32,9,3,2,4,16,7,30,75,35,1
1189833,24/1/2021,4,11,13,9,3,2,4,17,3,38,88,53,3
1185732,24/1/2021,1,42,32,9,3,2,4,16,3,28,20,5,3
1185732,24/1/2021,1,50,52,9,3,2,4,16,3,49,39,37,3
1128299,24/1/2021,3,22,26,9,3,2,4,16,3,30,68,38,2
1185732,24/1/2021,1,50,52,9,3,2,4,16,3,33,51,28,2
1128299,24/1/2021,3,18,22,9,3,2,4,17,3,40,350,35,1
1128299,24/1/2021,3,22,26,9,3,2,4,16,3,40,350,35,1
1185732,24/1/2021,1,42,32,1,3,4,4,18,6,25,225,35,1
1185732,24/1/2021,1,50,52,1,3,3,4,19,2,45,300,25,2
1128299,24/1/2021,3,22,26,1,3,3,4,19,2,39,105,48,3
1185732,24/1/2021,1,42,32,1,3,3,4,19,2,24,63,46,3
1185732,24/1/2021,1,50,52,1,3,3,4,19,2,44,90,35,3
1128299,24/1/2021,3,22,26,1,3,3,4,19,2,31,105,39,2
1185732,24/1/2021,1,50,52,1,3,3,4,19,2,35,99,27,2
1189833,25/1/2021,4,11,13,3,3,1,1,4,4,45,225,6,2
1189833,25/1/2021,4,11,13,3,3,1,1,4,3,41,61,74,3
1128299,25/1/2021,3,3,3,3,3,1,1,4,2,60,925,15,2
1128299,25/1/2021,3,3,3,3,3,1,1,4,1,56,268,28,3
1128299,25/1/2021,3,3,3,3,3,1,1,4,3,42,287,17,2
1128299,26/1/2021,3,26,29,3,3,1,1,4,4,50,275,3,3
1128299,26/1/2021,3,26,29,3,3,1,1,4,3,45,80,41,3
1128299,26/1/2021,3,26,29,3,3,1,1,4,7,45,475,4,3
1128299,26/1/2021,3,26,29,3,3,1,1,4,7,35,475,35,3
1128299,26/1/2021,3,26,29,3,3,1,3,6,7,45,475,25,3
1128299,26/1/2021,3,26,29,3,3,1,3,7,3,42,138,53,3
1128299,26/1/2021,3,26,29,3,3,1,3,7,3,30,147,47,2
1128299,26/1/2021,3,26,29,3,3,1,3,7,3,33,133,49,3
1128299,26/1/2021,3,26,29,6,1,2,4,12,4,27,152,41,2
1189833,26/1/2021,4,11,13,8,2,2,4,15,2,60,400,25,2
1189833,26/1/2021,4,11,13,9,3,2,4,16,2,59,108,38,3
1128299,26/1/2021,3,26,29,9,3,2,4,16,2,42,128,36,3
1128299,26/1/2021,3,26,29,9,3,2,4,16,2,32,157,39,2
1128299,26/1/2021,3,26,29,9,3,2,4,16,2,30,101,38,2
1128299,26/1/2021,3,26,29,9,3,2,4,16,2,33,94,37,2
1128299,26/1/2021,3,26,29,9,3,2,4,17,1,36,166,27,2
1128299,26/1/2021,3,26,29,9,3,2,4,16,7,45,325,35,3
1128299,26/1/2021,3,26,29,9,3,2,4,17,3,43,85,49,3
1128299,26/1/2021,3,3,3,9,3,2,4,16,3,55,775,3,2
1128299,26/1/2021,3,26,29,9,3,2,4,16,3,45,475,35,3
1128299,26/1/2021,3,3,3,1,3,3,4,19,2,52,225,4,3
1128299,26/1/2021,3,26,29,1,3,3,4,19,2,42,138,46,3
1128299,26/1/2021,3,3,3,1,3,3,4,19,2,39,248,34,2
1189833,27/1/2021,4,11,13,3,3,1,3,6,3,40,675,45,2
1189833,27/1/2021,4,11,13,3,3,1,3,7,3,36,169,59,3
1128299,27/1/2021,3,3,3,9,3,2,4,17,1,53,203,35,3
1128299,27/1/2021,3,3,3,9,3,2,4,16,7,55,725,25,2
1128299,27/1/2021,3,3,3,9,3,2,4,17,3,39,247,27,2
1128299,28/1/2021,3,3,3,4,2,1,4,3,4,63,218,58,3
1128299,28/1/2021,3,3,3,4,2,1,4,3,4,65,725,45,2
1128299,28/1/2021,3,3,3,3,3,1,1,4,2,43,225,48,2
1189833,28/1/2021,4,11,13,3,3,1,1,4,2,45,525,3,2
1189833,28/1/2021,4,11,13,3,3,1,1,4,1,42,147,41,3
1128299,29/1/2021,3,3,3,8,2,2,4,14,4,70,775,1,2
1128299,29/1/2021,3,3,3,9,3,2,4,16,2,51,264,15,2
1128299,29/1/2021,3,3,3,9,3,2,4,16,1,65,217,24,3
1189833,29/1/2021,4,11,13,9,3,2,4,16,3,45,550,45,2
1189833,29/1/2021,4,11,13,1,3,3,4,19,2,44,165,55,3
1128299,30/1/2021,3,3,3,3,3,1,3,7,3,55,875,3,2
1128299,30/1/2021,3,3,3,3,3,1,3,8,3,51,236,45,3
1128299,30/1/2021,3,3,3,6,1,2,4,12,4,36,289,33,2
1189833,30/1/2021,4,11,13,9,3,2,4,16,7,40,425,4,2
1189833,30/1/2021,4,11,13,9,3,2,4,17,3,38,106,53,3
1189833,31/1/2021,4,11,13,3,3,1,1,4,4,45,300,6,2
1189833,31/1/2021,4,11,13,3,3,1,1,4,3,41,75,74,3
1128299,31/1/2021,3,3,3,3,3,1,2,4,2,60,875,15,2
1128299,31/1/2021,3,3,3,3,3,1,3,7,1,59,219,29,3
1128299,31/1/2021,3,3,3,3,3,1,3,8,3,39,280,18,2
1189833,1/2/2021,4,11,13,8,2,2,4,15,2,60,600,25,2
1189833,1/2/2021,4,11,13,9,3,2,4,16,2,55,150,36,3
1128299,1/2/2021,3,3,3,9,3,2,4,16,3,55,700,3,2
1128299,1/2/2021,3,3,3,1,3,3,4,19,2,50,182,42,3
1128299,1/2/2021,3,3,3,1,3,3,4,19,2,42,210,33,2
1189833,2/2/2021,4,11,13,3,3,1,1,4,2,40,750,45,2
1189833,2/2/2021,4,11,13,3,3,1,1,4,3,37,203,59,3
1128299,2/2/2021,3,3,3,9,3,2,4,16,7,55,675,25,2
1128299,2/2/2021,3,3,3,9,3,2,4,16,3,51,203,36,3
1128299,2/2/2021,3,3,3,9,3,2,4,17,3,42,223,31,2
1128299,3/2/2021,3,3,3,4,2,1,4,3,4,65,650,45,2
1185732,3/2/2021,4,40,43,3,3,1,1,4,4,40,150,5,1
1128299,3/2/2021,3,3,3,3,3,1,1,4,3,59,182,58,3
1185732,3/2/2021,4,40,43,3,3,1,1,4,3,38,38,61,3
1128299,3/2/2021,3,3,3,3,3,1,1,4,2,50,221,47,2
1189833,3/2/2021,4,11,13,3,3,1,1,4,2,45,600,3,2
1185732,3/2/2021,4,39,42,3,3,1,3,7,7,30,150,35,1
1189833,3/2/2021,4,11,13,3,3,1,3,7,1,41,156,43,3
1185732,3/2/2021,4,39,42,3,3,1,3,7,3,29,39,49,3
1185732,3/2/2021,4,39,42,3,3,1,3,6,3,30,500,3,1
1185732,3/2/2021,4,39,42,3,3,1,3,6,3,29,140,41,3
1185732,3/2/2021,4,40,43,7,3,2,1,4,2,15,250,4,1
1185732,3/2/2021,4,40,43,9,3,2,4,17,2,14,65,51,3
1185732,3/2/2021,4,40,43,9,3,2,4,17,7,25,75,3,1
1185732,3/2/2021,4,40,43,9,3,2,4,16,3,23,20,43,3
1185732,3/2/2021,4,39,42,1,3,4,4,18,6,20,200,3,1
1185732,3/2/2021,4,39,42,1,3,3,4,19,2,20,60,43,3
1197831,4/2/2021,3,25,28,3,3,1,1,4,4,40,250,25,3
1185732,4/2/2021,5,30,33,3,3,1,1,4,4,45,600,35,3
1197831,4/2/2021,3,25,28,3,3,1,1,4,3,39,70,35,3
1185732,4/2/2021,5,30,33,3,3,1,1,4,3,44,180,5,3
1189833,4/2/2021,4,11,13,3,3,1,1,4,2,45,550,45,2
1197831,4/2/2021,2,24,27,3,3,1,1,5,7,35,600,3,3
1197831,4/2/2021,2,24,27,3,3,1,1,4,7,25,625,3,3
1185732,4/2/2021,5,29,32,3,3,1,3,7,3,34,263,5,3
1197831,4/2/2021,2,24,27,3,3,1,1,4,3,32,174,42,3
1185732,4/2/2021,5,29,32,3,3,1,3,7,3,34,188,48,3
1185732,4/2/2021,5,29,32,3,3,1,3,6,3,35,625,35,3
1185732,4/2/2021,5,29,32,3,3,1,1,4,3,35,975,4,3
1197831,4/2/2021,2,24,27,3,3,1,1,4,3,23,163,4,3
1197831,4/2/2021,2,24,27,6,1,2,4,12,4,18,200,32,2
1128299,4/2/2021,3,3,3,8,2,2,4,14,4,70,700,1,2
1197831,4/2/2021,3,25,28,7,3,2,2,5,2,35,450,45,3
1185732,4/2/2021,5,30,33,7,3,2,2,5,2,30,700,5,3
1128299,4/2/2021,3,3,3,9,3,2,4,16,2,63,196,23,3
1197831,4/2/2021,3,25,28,9,3,2,4,17,2,34,131,55,3
1185732,4/2/2021,5,30,33,9,3,2,4,17,2,29,203,6,3
1197831,4/2/2021,2,24,27,9,3,2,4,16,2,28,180,33,2
1197831,4/2/2021,3,25,28,9,3,2,4,16,2,31,88,3,2
1128299,4/2/2021,3,3,3,9,3,2,4,16,2,46,224,12,2
1197831,4/2/2021,3,25,28,9,3,2,4,17,1,26,135,52,2
1185732,4/2/2021,5,30,33,9,3,2,4,16,1,30,525,4,3
1197831,4/2/2021,3,25,28,9,3,2,4,17,7,35,375,4,3
1197831,4/2/2021,3,25,28,9,3,2,4,16,3,32,109,54,3
1185732,4/2/2021,5,30,33,9,3,2,4,16,3,29,142,5,3
1197831,4/2/2021,3,25,28,9,3,2,4,17,3,27,116,42,2
1185732,4/2/2021,5,29,32,9,3,2,4,16,3,25,675,4,3
1197831,4/2/2021,2,24,27,9,3,2,4,16,3,28,128,35,2
1197831,4/2/2021,2,24,27,9,3,2,4,17,3,35,425,3,3
1189833,4/2/2021,4,11,13,1,3,3,4,19,2,44,143,59,3
1197831,4/2/2021,2,24,27,1,3,3,4,19,2,34,128,41,3
1185732,4/2/2021,5,29,32,1,3,3,4,19,2,23,169,55,3
1185732,5/2/2021,1,46,48,3,3,1,1,4,4,50,200,3,1
1185732,5/2/2021,1,46,48,3,3,1,1,4,2,49,60,44,3
1185732,5/2/2021,1,46,48,3,3,1,1,4,2,39,66,37,2
1185732,5/2/2021,1,45,47,3,3,1,3,6,7,40,200,4,1
1185732,5/2/2021,1,45,47,3,3,1,1,4,3,37,54,5,3
1128299,5/2/2021,3,3,3,3,3,1,1,5,3,55,875,3,2
1185732,5/2/2021,1,45,47,3,3,1,1,4,3,40,550,4,1
1128299,5/2/2021,3,3,3,3,3,1,1,4,3,52,263,44,3
1185732,5/2/2021,1,45,47,6,1,2,4,12,3,39,149,5,3
1128299,5/2/2021,3,3,3,6,1,2,4,12,4,39,263,35,2
1185732,5/2/2021,1,46,48,7,3,2,2,5,2,40,300,35,1
1185732,5/2/2021,1,46,48,9,3,2,4,17,2,39,84,45,3
1185732,5/2/2021,1,46,48,9,3,2,4,17,1,24,39,33,2
1185732,5/2/2021,1,46,48,9,3,2,4,17,1,32,96,39,2
1189833,5/2/2021,4,11,13,9,3,2,4,16,7,40,450,4,2
1185732,5/2/2021,1,46,48,9,3,2,4,17,3,35,125,3,1
1189833,5/2/2021,4,11,13,9,3,2,4,17,3,36,113,53,3
1185732,5/2/2021,1,46,48,9,3,2,4,16,3,32,34,44,3
1185732,5/2/2021,1,45,47,9,3,2,4,16,3,29,65,45,3
1185732,5/2/2021,1,45,47,1,3,3,4,19,2,30,250,3,1
1189833,6/2/2021,4,11,13,3,3,1,1,4,4,45,475,6,2
1185732,6/2/2021,4,39,42,3,3,1,1,4,4,40,150,5,1
1189833,6/2/2021,4,11,13,3,3,1,1,4,3,42,124,7,3
1185732,6/2/2021,4,39,42,3,3,1,1,4,3,38,38,65,3
1128299,6/2/2021,3,3,3,3,3,1,1,4,2,60,875,15,2
1185732,6/2/2021,4,38,41,3,3,1,1,5,7,30,150,35,1
1128299,6/2/2021,3,3,3,3,3,1,1,4,1,58,236,25,3
1185732,6/2/2021,4,38,41,3,3,1,3,8,3,28,145,44,3
1185732,6/2/2021,4,38,41,3,3,1,1,4,3,28,45,46,3
1185732,6/2/2021,4,38,41,3,3,1,3,7,3,19,56,41,3
1185732,6/2/2021,4,39,42,3,3,1,1,4,3,25,23,44,3
1128299,6/2/2021,3,3,3,3,3,1,1,4,3,46,306,2,2
1185732,6/2/2021,4,38,41,3,3,1,3,6,3,30,500,3,1
1185732,6/2/2021,4,39,42,7,3,2,1,4,2,15,250,4,1
1185732,6/2/2021,4,39,42,9,3,2,4,16,2,14,68,54,3
1185732,6/2/2021,4,39,42,9,3,2,4,16,7,25,75,3,1
1185732,6/2/2021,4,38,41,1,3,4,4,18,6,20,200,3,1
1185732,7/2/2021,5,29,32,3,3,1,1,4,3,49,189,47,3
1185732,7/2/2021,5,28,31,3,3,1,3,7,7,40,725,35,3
1185732,7/2/2021,5,28,31,3,3,1,1,4,3,38,312,59,3
1185732,7/2/2021,5,29,32,3,3,1,1,4,3,34,216,65,3
1185732,7/2/2021,5,28,31,3,3,1,3,8,3,39,218,46,3
1185732,7/2/2021,5,28,31,3,3,1,3,6,3,27,247,38,2
1185732,7/2/2021,5,29,32,3,3,1,3,7,3,50,700,35,3
1185732,7/2/2021,5,28,31,3,3,1,3,6,3,40,75,45,3
1185732,7/2/2021,5,29,32,3,3,1,1,4,3,35,800,5,3
1189833,7/2/2021,4,11,13,8,2,2,4,15,2,60,475,25,2
1189833,7/2/2021,4,11,13,9,3,2,4,16,2,58,143,35,3
1185732,7/2/2021,5,28,31,9,3,2,4,17,1,31,376,48,2
1185732,7/2/2021,5,29,32,9,3,2,4,16,7,35,625,3,3
1185732,7/2/2021,5,29,32,9,3,2,4,16,3,33,169,45,3
1128299,7/2/2021,3,3,3,9,3,2,4,16,3,55,725,3,2
1185732,7/2/2021,5,28,31,9,3,2,4,16,3,30,775,25,3
1128299,7/2/2021,3,3,3,1,3,3,4,19,2,50,210,4,3
1185732,7/2/2021,5,28,31,1,3,3,4,19,2,29,217,37,3
1128299,7/2/2021,3,3,3,1,3,3,4,19,2,40,247,34,2
1185732,7/2/2021,5,28,31,1,3,3,4,19,2,21,248,3,2
1185732,8/2/2021,1,45,47,3,3,1,1,4,4,45,175,3,1
1185732,8/2/2021,1,45,47,3,3,1,1,4,2,41,47,4,3
1185732,8/2/2021,1,47,49,3,3,1,1,4,2,41,35,41,3
1185732,8/2/2021,1,47,49,3,3,1,1,4,2,34,40,36,2
1185732,8/2/2021,1,47,49,3,3,1,1,4,7,30,50,4,1
1185732,8/2/2021,1,47,49,3,3,1,3,6,7,45,125,3,1
1185732,8/2/2021,1,47,49,3,3,1,1,4,7,35,225,4,1
1185732,8/2/2021,1,44,46,3,3,1,1,4,7,35,175,35,1
1185732,8/2/2021,1,46,48,3,3,1,1,4,7,35,125,35,1
1185732,8/2/2021,1,44,46,3,3,1,3,7,3,32,53,5,3
1185732,8/2/2021,1,46,48,3,3,1,3,6,3,34,36,47,3
1185732,8/2/2021,1,46,48,3,3,1,3,7,3,24,41,39,2
1189833,8/2/2021,4,11,13,3,3,1,1,4,3,45,675,45,2
1185732,8/2/2021,1,44,46,3,3,1,3,7,3,35,525,35,1
1185732,8/2/2021,1,46,48,3,3,1,1,4,3,35,475,35,1
1189833,8/2/2021,4,11,13,3,3,1,3,6,3,42,203,58,3
1185732,8/2/2021,1,46,48,6,1,2,4,12,3,34,119,49,3
1185732,8/2/2021,1,46,48,6,1,2,4,12,4,24,162,4,2
1185732,8/2/2021,1,45,47,7,3,2,1,4,2,35,275,4,1
1185732,8/2/2021,1,47,49,9,3,2,4,17,2,33,65,53,3
1185732,8/2/2021,1,47,49,9,3,2,4,16,1,20,16,45,2
1185732,8/2/2021,1,47,49,9,3,2,4,16,1,27,77,47,2
1185732,8/2/2021,1,44,46,9,3,2,4,17,1,34,147,48,3
1185732,8/2/2021,1,45,47,9,3,2,4,17,1,32,74,53,3
1128299,8/2/2021,3,3,3,9,3,2,4,16,7,55,700,25,2
1185732,8/2/2021,1,45,47,9,3,2,4,17,7,30,100,4,1
1128299,8/2/2021,3,3,3,9,3,2,4,16,3,53,210,4,3
1185732,8/2/2021,1,45,47,9,3,2,4,17,3,29,30,53,3
1185732,8/2/2021,1,47,49,9,3,2,4,16,3,29,13,54,3
1128299,8/2/2021,3,3,3,9,3,2,4,17,3,37,210,29,2
1185732,8/2/2021,1,44,46,9,3,2,4,16,3,24,63,51,3
1185732,8/2/2021,1,44,46,1,3,3,4,19,2,25,225,4,1
1185732,8/2/2021,1,46,48,1,3,3,4,19,2,25,175,4,1
1185732,8/2/2021,1,46,48,1,3,3,4,19,2,24,49,5,3
1185732,8/2/2021,1,46,48,1,3,3,4,19,2,18,53,43,2
1128299,9/2/2021,3,3,3,4,2,1,4,3,4,65,650,45,2
1128299,9/2/2021,3,3,3,3,3,1,1,4,3,63,163,57,3
1185732,9/2/2021,4,38,41,3,3,1,1,4,3,42,51,49,3
1128299,9/2/2021,3,3,3,3,3,1,1,4,2,51,228,47,2
1189833,9/2/2021,4,11,13,3,3,1,1,4,2,55,625,3,2
1185732,9/2/2021,4,37,40,3,3,1,3,7,7,35,175,3,3
1189833,9/2/2021,4,11,13,3,3,1,1,4,1,54,188,43,3
1185732,9/2/2021,4,37,40,3,3,1,1,4,3,34,51,43,3
1185732,9/2/2021,4,37,40,3,3,1,1,4,3,35,525,35,3
1185732,9/2/2021,4,38,41,3,3,1,1,4,3,45,175,35,3
1185732,9/2/2021,4,37,40,3,3,1,3,7,3,34,152,45,3
1185732,9/2/2021,4,38,41,7,3,2,1,4,2,25,275,4,3
1185732,9/2/2021,4,38,41,9,3,2,4,16,2,23,69,51,3
1185732,9/2/2021,4,38,41,9,3,2,4,16,7,30,100,3,3
1185732,9/2/2021,4,38,41,9,3,2,4,17,3,29,30,45,3
1185732,9/2/2021,4,37,40,1,3,4,4,18,6,25,225,3,3
1185732,9/2/2021,4,37,40,1,3,3,4,19,2,24,68,42,3
1128299,10/2/2021,3,17,19,3,3,1,1,4,4,50,150,15,2
1185732,10/2/2021,1,1,21,3,3,1,1,4,4,55,550,35,1
1185732,10/2/2021,4,41,44,3,3,1,1,4,4,45,200,3,1
1128299,10/2/2021,3,17,19,3,3,1,1,4,3,47,38,3,3
1185732,10/2/2021,1,1,21,3,3,1,1,4,3,50,154,46,3
1185732,10/2/2021,4,41,44,3,3,1,1,4,3,41,58,44,3
1128299,10/2/2021,3,16,18,3,3,1,3,7,7,45,375,2,2
1128299,10/2/2021,3,16,18,3,3,1,3,7,7,45,375,25,2
1185732,10/2/2021,5,9,20,3,3,1,1,4,7,45,550,35,1
1185732,10/2/2021,4,40,43,3,3,1,1,4,7,35,200,4,1
1128299,10/2/2021,3,3,3,3,3,1,3,8,1,67,202,21,3
1128299,10/2/2021,3,16,18,3,3,1,1,5,1,42,98,32,3
1185732,10/2/2021,5,9,20,3,3,1,3,6,3,42,138,49,3
1185732,10/2/2021,4,40,43,3,3,1,1,4,3,34,52,51,3
1185732,10/2/2021,5,9,20,3,3,1,3,7,3,31,165,41,2
1185732,10/2/2021,5,9,20,3,3,1,3,7,3,45,900,45,1
1185732,10/2/2021,4,40,43,3,3,1,3,6,3,35,550,4,1
1128299,10/2/2021,3,16,18,3,3,1,3,7,3,33,143,36,3
1185732,10/2/2021,5,9,20,3,3,1,1,4,3,44,234,55,3
1185732,10/2/2021,4,40,43,3,3,1,1,5,3,34,160,55,3
1185732,10/2/2021,5,9,20,6,1,2,4,12,4,36,288,47,2
1128299,10/2/2021,3,3,3,8,2,2,4,14,4,70,775,1,2
1128299,10/2/2021,3,17,19,8,2,2,4,15,2,45,350,4,2
1185732,10/2/2021,1,1,21,8,2,2,4,15,2,45,650,5,1
1185732,10/2/2021,4,41,44,7,3,2,1,4,2,20,300,4,1
1128299,10/2/2021,3,17,19,9,3,2,4,16,2,44,102,55,3
1185732,10/2/2021,1,1,21,9,3,2,4,17,2,42,182,64,3
1185732,10/2/2021,4,41,44,9,3,2,4,17,2,19,75,51,3
1128299,10/2/2021,3,3,3,9,3,2,4,16,2,56,256,15,2
1128299,10/2/2021,3,16,18,9,3,2,4,17,1,35,475,25,2
1128299,10/2/2021,3,17,19,9,3,2,4,16,7,45,225,25,2
1185732,10/2/2021,1,1,21,9,3,2,4,16,7,40,475,3,1
1185732,10/2/2021,4,41,44,9,3,2,4,17,7,30,125,35,1
1128299,10/2/2021,3,17,19,9,3,2,4,17,3,41,56,39,3
1185732,10/2/2021,1,1,21,9,3,2,4,16,3,37,133,42,3
1185732,10/2/2021,4,41,44,9,3,2,4,16,3,29,36,47,3
1189833,10/2/2021,4,11,13,9,3,2,4,16,3,50,500,45,2
1185732,10/2/2021,5,9,20,9,3,2,4,16,3,35,600,25,1
1185732,10/2/2021,4,40,43,1,3,4,4,18,6,25,250,35,1
1189833,10/2/2021,4,11,13,1,3,3,4,19,2,49,130,59,3
1128299,10/2/2021,3,16,18,1,3,3,4,19,2,44,94,36,3
1185732,10/2/2021,5,9,20,1,3,3,4,19,2,33,174,37,3
1185732,10/2/2021,4,40,43,1,3,3,4,19,2,24,73,5,3
1185732,10/2/2021,5,9,20,1,3,3,4,19,2,23,204,32,2
1185732,11/2/2021,3,22,26,4,2,1,4,3,4,32,101,45,3
1185732,11/2/2021,3,22,26,3,3,1,1,4,4,35,375,35,1
1185732,11/2/2021,4,31,34,3,3,1,1,4,4,45,450,35,3
1185732,11/2/2021,4,31,34,3,3,1,1,4,3,41,122,46,3
1185732,11/2/2021,3,22,26,3,3,1,1,4,2,28,120,42,2
1185732,11/2/2021,4,21,25,3,3,1,1,5,7,25,375,35,1
1128299,11/2/2021,3,3,3,3,3,1,1,4,1,51,293,4,3
1185732,11/2/2021,4,31,34,3,3,1,3,7,3,29,101,5,3
1185732,11/2/2021,4,21,25,3,3,1,1,5,3,24,101,47,3
1185732,11/2/2021,5,30,33,3,3,1,3,8,3,33,143,5,3
